x-box,y-box,ancho,alto,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,letra
387,259,42,60,496,-8.11363636364,-1.91176470588,982.204545455,975.382352941,-0.729946524064,-835.840909091,-310.558823529,45,756,68,1519,B
108,258,53,61,653,-15.6136363636,2.55882352941,1489.29545455,1235.85294118,-2.03943850267,-3610.29545455,361.147058824,40,671,67,1471,B
332,168,41,57,647,-12.0454545455,3.05882352941,1112.63636364,1196.52941176,-1.80213903743,-2036.22727273,484.117647059,39,658,53,1135,B
271,165,39,61,364,-20.8863636364,-1.38235294118,756.659090909,627.382352941,-1.33957219251,-3988.79545455,235.264705882,51,854,68,1404,B
190,164,52,65,472,1.95454545455,-5.02941176471,1077.54545455,977.852941176,3.17312834225,290.5,-133.676470588,53,850,78,1736,B
109,163,58,65,456,10.9545454545,-3.11764705882,908.272727273,890.647058824,1.26604278075,3400.68181818,325.470588235,55,946,82,1828,B
418,159,37,65,593,-5.38636363636,11.8529411765,893.840909091,1105.61764706,1.26336898396,-603.613636364,1673.32352941,44,754,52,1138,B
341,88,42,57,572,-9.81818181818,-1.05882352941,983.5,1002.70588235,-0.595588235294,-1325.59090909,195.352941176,40,671,66,1424,B
400,87,48,59,337,4.38636363636,1.02941176471,506.659090909,646.441176471,8.06417112299,219.977272727,453.676470588,47,796,73,1590,B
182,87,65,59,425,37.7045454545,-13.0294117647,801.068181818,811.617647059,1.85628342246,6517.29545455,-1150.02941176,47,795,80,1885,B
102,87,54,59,467,10.6818181818,-2.11764705882,778.727272727,826.941176471,11.7092245989,1520.90909091,-273.882352941,41,682,63,1401,B
273,81,47,66,538,-24.2045454545,12.1764705882,1077.43181818,1013.29411765,-0.0548128342246,-4995.06818182,1188.70588235,45,757,69,1492,B
319,16,56,50,267,-3.27272727273,-4.23529411765,402.136363636,468.882352941,-3.77874331551,456.954545455,-498.176470588,44,705,88,1954,B
253,11,53,53,331,5.81818181818,2.5,611.863636364,597.558823529,7.18983957219,1024.59090909,755.676470588,48,808,82,1853,B
109,6,54,61,451,-3.27272727273,-2.91176470588,752.227272727,822.147058824,8.87098930481,-76.0909090909,-248.205882353,43,739,75,1655,B
402,4,55,64,448,-0.931818181818,-1.52941176471,992.477272727,865.470588235,2.00601604278,-847.75,202.294117647,51,822,76,1725,B
170,0,61,74,450,11.5227272727,-11.7058823529,829.068181818,1068.0,-2.17580213904,3451.15909091,-2395.11764706,55,971,68,1511,B
259,268,42,52,247,-16.5681818182,3.52941176471,528.113636364,569.176470588,1.5013368984,-1931.11363636,581.117647059,33,569,56,1251,C
323,267,45,53,266,-7.25,-0.852941176471,681.659090909,645.5,0.843582887701,-1361.20454545,192.735294118,37,639,61,1323,C
187,261,51,58,573,6.18181818182,8.41176470588,1070.40909091,917.0,8.33622994652,1388.77272727,1041.47058824,46,787,58,1368,C
386,258,50,61,341,-15.0,5.02941176471,745.5,837.676470588,0.522058823529,-1905.13636364,744.970588235,29,493,59,1330,C
106,257,56,63,469,-5.61363636364,2.02941176471,1121.43181818,951.911764706,-0.17513368984,132.25,503.735294118,40,671,61,1398,C
331,168,37,58,381,-13.5227272727,-11.5,506.431818182,736.617647059,-1.66109625668,-1181.06818182,-1681.08823529,28,484,47,1068,C
261,166,49,62,198,-10.5227272727,3.08823529412,478.386363636,522.441176471,0.689171122995,-1435.25,291.794117647,30,520,62,1360,C
110,163,55,63,298,-22.1363636364,11.8235294118,755.681818182,706.823529412,3.375,-3114.18181818,1273.05882353,36,610,61,1372,C
185,162,55,66,301,-13.9090909091,4.52941176471,752.227272727,733.941176471,8.06818181818,-2107.5,1220.76470588,40,677,60,1283,C
415,160,47,65,392,-11.0,9.23529411765,902.227272727,840.529411765,0.0207219251337,-699.5,1387.64705882,43,713,56,1291,C
390,87,45,59,267,-5.15909090909,0.705882352941,554.022727273,523.588235294,8.76671122995,-1085.56818182,469.235294118,45,770,63,1383,C
332,87,38,58,431,-7.93181818182,10.2647058824,660.75,818.794117647,2.02874331551,-873.840909091,1399.97058824,39,651,49,1090,C
181,87,59,59,317,-10.6590909091,9.5,744.386363636,792.147058824,4.67981283422,-1077.84090909,773.088235294,31,509,63,1421,C
105,86,53,60,378,-5.63636363636,-1.97058823529,813.863636364,655.029411765,11.5942513369,-80.3636363636,431.088235294,43,740,57,1271,C
262,82,49,64,365,-8.77272727273,5.02941176471,737.0,852.911764706,5.58422459893,-879.181818182,950.029411765,33,538,58,1293,C
329,17,49,49,188,-12.2272727273,1.79411764706,406.772727273,395.911764706,0.170454545455,-2528.54545455,321.382352941,40,683,56,1130,C
262,8,57,58,191,-16.0227272727,7.05882352941,500.386363636,386.058823529,7.49465240642,-2655.75,1115.11764706,38,645,55,1113,C
111,6,47,58,342,-10.1818181818,10.5294117647,676.227272727,744.117647059,6.12165775401,-1299.09090909,1254.64705882,34,572,58,1293,C
401,3,65,65,315,-15.1590909091,9.61764705882,737.204545455,707.441176471,4.40842245989,-3254.88636364,1437.79411765,45,741,64,1352,C
177,0,63,73,315,-19.9318181818,6.91176470588,825.022727273,915.852941176,-1.09959893048,-4022.61363636,1405.08823529,35,570,63,1365,C
333,268,45,51,313,-2.18181818182,8.73529411765,786.0,729.5,0.854278074866,867.409090909,1460.73529412,47,786,58,1202,D
262,268,46,52,320,4.95454545455,-4.52941176471,724.772727273,616.647058824,0.340909090909,2509.54545455,-404.411764706,48,792,53,1139,D
187,260,57,59,619,-9.63636363636,-8.08823529412,1255.59090909,1117.38235294,5.11229946524,-842.818181818,-429.323529412,46,780,53,1038,D
397,259,54,60,457,-15.0454545455,-1.20588235294,1255.86363636,981.382352941,-0.34692513369,-2553.86363636,-116.970588235,46,782,57,1202,D
108,258,55,61,590,-21.4772727273,2.14705882353,1601.06818182,1186.14705882,-0.998663101604,-5418.75,332.323529412,44,748,52,1092,D
352,167,43,58,535,-14.6136363636,12.5882352941,1024.20454545,948.470588235,-2.3449197861,-2044.38636364,2045.70588235,45,756,44,915,D
282,166,47,61,293,-18.0454545455,-4.94117647059,892.590909091,555.882352941,2.40441176471,-3477.86363636,-454.411764706,50,850,55,1166,D
196,165,59,63,356,-11.2727272727,-8.76470588235,951.318181818,710.235294118,4.10093582888,-1397.68181818,-1570.17647059,47,809,61,1262,D
109,163,68,65,361,-3.75,-5.29411764706,915.204545455,793.294117647,3.45588235294,1690.70454545,-145.941176471,55,962,68,1406,D
441,159,42,67,523,-20.1818181818,13.7352941176,1087.27272727,1029.02941176,0.64371657754,-3622.63636364,2145.67647059,46,759,46,951,D
414,88,47,59,301,0.0,-3.29411764706,565.954545455,580.823529412,8.2513368984,579.136363636,-329.941176471,50,850,58,1207,D
354,86,40,59,514,-30.1818181818,4.11764705882,998.636363636,877.176470588,-1.49598930481,-4709.63636364,611.0,43,723,45,930,D
186,86,67,62,384,25.8409090909,-15.7941176471,711.795454545,741.441176471,2.36965240642,6173.65909091,-1409.20588235,45,740,61,1329,D
102,86,59,60,412,3.52272727273,-8.29411764706,760.295454545,702.470588235,12.5160427807,1132.06818182,-980.647058824,44,748,53,1150,D
278,81,52,67,424,-16.9545454545,15.0588235294,1092.04545455,900.058823529,-3.26136363636,-3442.68181818,3047.35294118,47,766,55,1139,D
344,18,51,48,230,-5.09090909091,-3.14705882353,460.227272727,376.617647059,-1.83088235294,251.272727273,-511.735294118,42,731,61,1290,D
273,12,58,54,278,1.31818181818,-3.52941176471,659.090909091,540.058823529,8.65842245989,1032.90909091,-507.0,49,844,65,1356,D
423,6,60,59,399,-21.0227272727,-11.6176470588,1096.65909091,818.735294118,4.57085561497,-3597.43181818,-1933.55882353,46,804,62,1298,D
106,5,59,60,395,8.40909090909,4.44117647059,700.0,792.970588235,5.37032085561,3449.68181818,497.147058824,44,748,58,1264,D
184,0,67,75,409,-9.72727272727,-9.26470588235,1250.04545455,1002.85294118,-0.274064171123,-722.772727273,-1634.02941176,51,881,60,1285,D
313,268,45,51,361,-1.59090909091,13.9117647059,753.272727273,853.5,-0.618315508021,1369.0,2233.55882353,45,748,74,1563,E
253,268,39,52,289,-3.95454545455,2.67647058824,403.5,629.088235294,-2.19318181818,613.363636364,313.441176471,36,588,65,1463,E
182,261,51,58,586,8.43181818182,16.0,1047.79545455,899.470588235,7.26270053476,1957.06818182,1382.76470588,42,739,70,1720,E
380,258,39,61,441,-30.5681818182,-1.70588235294,878.568181818,966.352941176,0.79077540107,-4356.70454545,436.294117647,29,492,73,1652,E
108,258,50,61,575,-35.7954545455,-0.235294117647,1271.02272727,1272.29411765,-1.30481283422,-5799.88636364,139.882352941,27,459,78,1852,E
320,168,40,57,523,-23.1590909091,3.58823529412,764.704545455,1125.52941176,-1.72326203209,-2052.52272727,417.235294118,27,459,63,1434,E
258,167,40,59,295,-31.6363636364,1.58823529412,680.090909091,773.294117647,-1.41711229947,-4700.04545455,423.352941176,30,501,74,1614,E
180,164,53,63,374,-18.8636363636,2.88235294118,699.954545455,806.470588235,4.71590909091,-2586.86363636,649.470588235,30,503,79,1750,E
110,163,55,63,341,-31.1363636364,-1.14705882353,546.681818182,728.852941176,0.842245989305,-3358.54545455,108.970588235,31,538,76,1540,E
407,157,44,68,472,-49.9545454545,-5.17647058824,883.590909091,1137.70588235,2.18983957219,-7174.27272727,299.411764706,28,462,60,1259,E
379,87,53,57,230,-11.8409090909,-4.41176470588,383.068181818,485.823529412,7.98663101604,-1285.88636364,-668.117647059,29,487,57,1178,E
321,87,40,58,512,-24.25,10.9117647059,793.977272727,1093.44117647,-0.0461229946524,-2582.84090909,919.205882353,27,459,68,1586,E
177,85,51,61,382,8.86363636364,13.4117647059,684.227272727,761.647058824,8.71657754011,831.818181818,2085.35294118,32,560,69,1628,E
102,85,59,61,349,-19.2727272727,0.352941176471,520.772727273,659.235294118,9.9050802139,-2242.95454545,62.4705882353,30,498,60,1283,E
252,80,48,68,445,-35.4318181818,-1.02941176471,990.477272727,1097.5,-0.0508021390374,-6595.06818182,680.852941176,30,508,81,1767,E
326,16,45,50,269,-20.1136363636,-5.73529411765,573.113636364,521.970588235,-0.172459893048,-3139.43181818,-795.617647059,33,505,89,1944,E
249,8,65,59,234,-1.72727272727,3.38235294118,375.409090909,428.147058824,6.27205882353,78.1818181818,475.441176471,48,773,72,1553,E
110,5,56,62,352,-26.0909090909,1.76470588235,591.272727273,696.705882353,7.13770053476,-3474.18181818,6.35294117647,35,579,71,1509,E
396,3,59,63,382,-22.5454545455,3.38235294118,826.318181818,771.323529412,3.57687165775,-3595.54545455,511.264705882,33,554,81,1774,E
175,0,59,71,357,-23.4772727273,9.26470588235,641.886363636,973.617647059,-0.71256684492,-2334.02272727,1725.61764706,33,536,76,1625,E
301,268,45,51,295,-15.75,-5.35294117647,509.113636364,663.941176471,4.27540106952,-829.295454545,-65.0,38,678,62,1204,F
240,268,38,51,249,-16.1363636364,-14.8529411765,316.545454545,484.852941176,1.59893048128,-452.363636364,-1768.61764706,30,531,46,1001,F
178,261,44,58,475,-11.3181818182,-16.0882352941,578.772727273,779.5,6.4679144385,-643.636363636,-2163.38235294,27,459,48,1056,F
366,258,39,61,368,-37.5909090909,-22.9705882353,797.590909091,703.5,3.86898395722,-5042.27272727,-2859.91176471,29,504,52,1128,F
108,258,46,62,469,-53.3863636364,-35.2941176471,1081.20454545,878.0,2.70989304813,-8395.97727273,-4351.58823529,27,459,52,1168,F
312,168,37,57,454,-25.6818181818,-23.7352941176,577.090909091,828.970588235,3.11697860963,-1722.18181818,-3068.91176471,27,459,45,998,F
252,166,41,60,226,-31.8409090909,-16.7058823529,580.204545455,434.058823529,0.937834224599,-4894.43181818,-2057.58823529,30,536,52,1067,F
181,164,49,64,317,-27.9090909091,-24.7647058824,699.727272727,618.470588235,4.89505347594,-4211.27272727,-3398.88235294,29,480,55,1210,F
113,163,55,72,288,-39.8409090909,-20.4411764706,588.068181818,596.735294118,1.76270053476,-5242.79545455,-2732.44117647,30,517,62,1162,F
395,158,45,67,406,-56.2727272727,-28.7058823529,901.363636364,858.470588235,2.1550802139,-8317.45454545,-3710.94117647,28,462,49,974,F
409,87,53,57,190,-8.84090909091,-14.2058823529,347.931818182,364.382352941,6.61564171123,-1215.93181818,-1713.44117647,28,479,44,957,F
353,87,39,58,404,-31.5454545455,-22.1764705882,666.0,719.588235294,4.30748663102,-3202.27272727,-3077.23529412,27,459,49,1092,F
179,86,82,76,383,10.6590909091,-29.8823529412,861.386363636,904.647058824,4.83355614973,1852.11363636,-3886.29411765,45,780,85,1842,F
102,86,61,60,285,-11.7727272727,-18.4411764706,469.863636364,490.794117647,8.60494652406,-1644.72727273,-2027.91176471,28,479,46,1006,F
286,81,46,67,390,-48.8636363636,-34.3529411765,1015.18181818,751.647058824,1.60093582888,-8719.95454545,-3997.0,29,489,55,1210,F
304,17,46,51,223,-19.4545454545,-24.0882352941,421.681818182,386.441176471,-0.443181818182,-1850.13636364,-2708.38235294,28,467,64,1345,F
235,7,65,59,189,-4.40909090909,-2.35294117647,324.681818182,310.470588235,6.47994652406,92.2727272727,227.764705882,40,712,57,1227,F
111,5,53,63,280,-26.4545454545,-16.0882352941,556.863636364,452.323529412,5.29478609626,-3825.40909091,-2132.67647059,30,523,50,1075,F
374,3,49,65,331,-27.8409090909,-23.9705882353,721.431818182,619.852941176,4.80681818182,-4285.79545455,-3230.08823529,31,516,56,1218,F
168,2,56,70,326,-18.7727272727,-35.3529411765,474.772727273,712.470588235,0.871657754011,-1199.13636364,-4422.41176471,29,489,52,1138,F
263,268,42,52,288,-2.34090909091,10.5588235294,673.340909091,598.441176471,-0.540106951872,129.795454545,839.794117647,40,644,62,1416,G
328,267,47,53,294,-4.22727272727,6.02941176471,682.863636364,633.970588235,-0.451203208556,-1662.54545455,639.029411765,41,682,69,1507,G
190,261,52,69,584,8.04545454545,12.8235294118,1033.36363636,985.352941176,5.66711229947,1715.18181818,1385.94117647,45,762,66,1465,G
392,258,56,62,339,-9.40909090909,13.9411764706,925.590909091,728.235294118,-2.70989304813,-1189.77272727,1374.35294118,38,591,58,1240,G
106,257,59,63,523,4.36363636364,6.88235294118,1269.31818182,994.117647059,-1.06617647059,1113.81818182,748.764705882,42,699,71,1637,G
342,168,44,58,445,-0.25,9.5,790.977272727,834.205882353,-5.87967914439,30.7045454545,367.029411765,37,601,57,1277,G
267,166,54,60,275,-2.43181818182,10.4705882353,720.340909091,692.823529412,0.612967914439,-861.931818182,816.235294118,40,655,64,1395,G
110,163,57,71,353,6.02272727273,7.64705882353,797.159090909,595.882352941,0.937834224599,265.25,-299.235294118,45,722,79,1789,G
186,162,57,71,339,4.34090909091,4.20588235294,845.840909091,635.205882353,2.01203208556,333.795454545,-498.205882353,43,684,65,1456,G
433,158,51,78,562,13.8409090909,-1.61764705882,1251.47727273,891.441176471,-2.80013368984,2647.29545455,-616.970588235,50,862,71,1620,G
405,87,46,72,258,-7.95454545455,-9.32352941176,424.363636364,429.735294118,5.73997326203,-721.681818182,-941.264705882,44,785,69,1450,G
184,87,65,74,371,19.0681818182,-7.05882352941,925.931818182,492.588235294,3.7179144385,2713.34090909,-1000.58823529,49,833,73,1712,G
105,87,52,74,388,-1.27272727273,-0.5,637.0,596.441176471,6.35026737968,-597.863636364,-168.676470588,46,795,69,1532,G
346,86,39,60,505,7.45454545455,19.2941176471,853.727272727,915.941176471,0.543449197861,1409.0,1855.47058824,41,678,60,1385,G
271,81,54,66,447,-13.9772727273,19.7058823529,928.340909091,876.411764706,2.24799465241,-3187.02272727,1831.0,42,660,76,1629,G
337,18,55,60,182,7.81818181818,-6.26470588235,489.227272727,252.323529412,-0.602272727273,1441.13636364,-1305.26470588,37,625,65,1409,G
268,8,57,65,279,-5.40909090909,9.73529411765,497.318181818,446.029411765,4.875,-1865.13636364,859.794117647,47,761,84,1792,G
111,4,54,61,420,4.90909090909,11.4705882353,885.045454545,696.058823529,6.8756684492,386.454545455,851.117647059,43,701,77,1736,G
417,2,63,70,315,2.13636363636,4.02941176471,727.318181818,592.852941176,3.33355614973,-191.363636364,-519.205882353,40,638,63,1365,G
181,0,67,72,407,-8.59090909091,13.3235294118,963.818181818,836.264705882,-0.691844919786,-3545.72727273,1246.85294118,48,728,73,1586,G
337,268,47,51,340,1.06818181818,11.6470588235,661.159090909,705.235294118,0.0314171122995,336.522727273,1910.82352941,49,807,58,1227,H
268,268,50,52,285,-5.81818181818,2.35294117647,613.090909091,454.352941176,-1.95254010695,-1030.86363636,377.705882353,49,819,36,766,H
188,261,61,58,576,0.272727272727,6.64705882353,1227.72727273,837.823529412,7.43449197861,360.409090909,512.058823529,49,843,44,950,H
403,259,57,60,381,-0.636363636364,1.91176470588,1257.13636364,572.382352941,-0.033422459893,-231.636363636,489.147058824,50,848,40,850,H
108,257,54,63,552,-0.0227272727273,2.61764705882,1895.29545455,780.676470588,-0.131016042781,78.5227272727,424.735294118,49,833,35,735,H
360,168,45,57,566,7.40909090909,-2.70588235294,1331.27272727,917.294117647,0.118983957219,2577.18181818,-92.7058823529,49,828,36,744,H
283,164,51,62,278,-0.636363636364,6.17647058824,1066.72727273,426.588235294,-1.1256684492,602.090909091,861.705882353,50,826,39,816,H
196,161,59,66,328,3.13636363636,5.05882352941,1062.81818182,478.117647059,2.95855614973,1127.31818182,642.823529412,52,858,39,821,H
452,158,43,67,666,-1.15909090909,17.3235294118,1337.29545455,1155.20588235,1.81082887701,-1375.97727273,2246.32352941,47,781,35,724,H
109,158,66,72,383,4.02272727273,1.67647058824,827.068181818,589.735294118,1.36564171123,1341.61363636,309.441176471,52,849,61,1330,H
367,87,45,58,521,9.27272727273,6.55882352941,1167.72727273,821.088235294,2.12032085561,3024.81818182,129.205882353,49,853,37,760,H
186,86,79,61,377,24.6363636364,11.7058823529,920.454545455,467.117647059,2.52272727273,5988.63636364,1055.52941176,54,885,50,1114,H
100,86,66,60,388,1.97727272727,1.64705882353,620.568181818,530.0,8.28475935829,292.704545455,335.352941176,48,814,47,1009,H
431,85,53,61,273,-6.88636363636,1.20588235294,472.931818182,369.205882353,6.29144385027,-1227.47727273,136.735294118,51,855,54,1117,H
289,81,56,67,396,-6.59090909091,4.44117647059,1392.45454545,545.029411765,1.42446524064,-1342.95454545,340.970588235,53,888,36,772,H
349,16,58,52,200,-11.2272727273,-8.79411764706,517.136363636,208.088235294,-0.952540106952,-3792.72727273,-395.617647059,50,849,36,762,H
268,11,72,56,260,-2.31818181818,-2.76470588235,383.090909091,474.823529412,5.67112299465,-441.0,-232.352941176,53,898,71,1468,H
109,2,61,66,350,0.886363636364,8.29411764706,858.795454545,482.529411765,3.9685828877,424.840909091,530.294117647,52,862,42,863,H
428,0,60,67,357,4.97727272727,5.44117647059,1075.52272727,530.5,3.0013368984,1679.65909091,453.147058824,52,874,38,790,H
186,0,61,72,395,1.70454545455,-1.70588235294,1439.52272727,570.705882353,1.66778074866,2863.15909091,-31.8823529412,52,882,37,752,H
278,268,39,51,235,0.954545454545,10.4411764706,264.227272727,710.852941176,0.0280748663102,3.81818181818,1795.61764706,26,429,58,1216,I
226,268,22,51,288,23.8181818182,-0.235294117647,186.363636364,541.411764706,-0.44385026738,1058.27272727,114.470588235,26,429,22,449,I
158,260,49,59,476,4.11363636364,-11.4117647059,708.113636364,963.882352941,8.47125668449,-503.431818182,-1613.05882353,36,585,49,941,I
339,259,23,60,399,-5.38636363636,4.11764705882,178.159090909,747.882352941,-0.94986631016,-308.659090909,662.0,27,459,23,466,I
109,257,22,63,528,-6.0,1.52941176471,391.818181818,903.882352941,-0.159090909091,-584.727272727,258.470588235,27,459,20,410,I
275,168,22,57,490,-15.7954545455,0.0,328.75,887.058823529,-0.464572192513,-1318.75,0.0,27,459,22,469,I
229,167,20,59,317,-11.9772727273,5.41176470588,112.159090909,603.176470588,0.067513368984,-467.295454545,912.470588235,27,459,20,420,I
176,164,25,62,328,-12.3181818182,2.17647058824,190.181818182,581.411764706,4.77673796791,-747.863636364,371.352941176,27,459,25,528,I
109,162,48,65,332,-2.54545454545,9.38235294118,316.0,918.205882353,5.52205882353,-229.863636364,1564.79411765,28,462,54,1145,I
344,157,23,68,479,-4.97727272727,8.91176470588,285.204545455,1019.20588235,-1.50668449198,-340.977272727,1771.32352941,28,462,25,523,I
365,88,37,56,164,-4.5,-1.61764705882,242.181818182,255.029411765,5.94385026738,-423.954545455,-137.676470588,27,459,29,609,I
100,88,45,57,287,0.863636363636,-0.0588235294118,414.318181818,444.0,10.1544117647,250.954545455,100.882352941,27,459,33,693,I
323,87,23,58,445,-6.20454545455,-0.911764705882,254.704545455,782.441176471,2.46323529412,-417.340909091,-96.2058823529,27,459,21,441,I
164,86,71,61,330,25.75,13.2941176471,828.159090909,733.352941176,9.47192513369,5935.47727273,2405.88235294,42,723,59,1272,I
256,83,45,63,389,-7.31818181818,-1.91176470588,485.0,1066.38235294,-0.188502673797,-306.909090909,138.382352941,28,485,59,1231,I
269,17,17,48,248,-9.75,-6.23529411765,79.75,367.823529412,0.43114973262,-314.522727273,-326.352941176,25,425,22,473,I
207,11,51,55,169,-3.11363636364,-1.73529411765,199.613636364,335.676470588,5.89705882353,-102.25,-211.029411765,27,459,43,890,I
314,4,26,62,349,-10.6818181818,3.85294117647,232.772727273,603.852941176,6.05414438503,-812.636363636,511.029411765,27,459,26,539,I
110,4,31,63,282,-2.13636363636,0.852941176471,247.181818182,483.088235294,7.62032085561,-41.4090909091,276.323529412,27,459,27,567,I
153,0,39,73,376,9.70454545455,7.26470588235,326.75,1037.20588235,-1.86764705882,394.386363636,1717.61764706,31,501,54,1129,I
330,268,46,52,222,-1.06818181818,6.91176470588,384.886363636,511.558823529,5.54010695187,-1819.61363636,352.794117647,36,544,45,927,J
269,268,33,61,219,31.4545454545,19.3823529412,425.181818182,642.323529412,3.9385026738,3335.27272727,4506.67647059,32,472,36,770,J
215,260,46,69,491,-1.25,-12.2352941176,707.886363636,1043.88235294,10.3362299465,-676.386363636,-1605.58823529,38,586,48,910,J
388,259,33,61,294,35.5681818182,14.4117647059,474.295454545,621.176470588,5.6577540107,3344.97727273,1884.47058824,28,467,31,646,J
144,257,45,63,416,43.7727272727,34.2941176471,1036.45454545,783.117647059,7.46056149733,6504.27272727,3400.82352941,34,536,33,693,J
337,168,34,69,399,29.1136363636,-5.52941176471,498.931818182,849.823529412,5.19318181818,2605.70454545,-1051.47058824,28,462,43,876,J
279,166,33,63,190,21.9318181818,5.85294117647,341.022727273,365.735294118,5.77540106952,2230.47727273,631.794117647,27,459,31,663,J
209,163,49,63,238,25.6590909091,24.9411764706,612.886363636,510.117647059,6.01136363636,3874.38636364,2703.05882353,32,504,33,693,J
135,162,66,77,219,10.3409090909,-5.47058823529,339.75,597.764705882,9.54946524064,281.704545455,-815.470588235,34,547,42,909,J
416,158,40,66,451,44.0681818182,8.88235294118,759.340909091,906.470588235,9.50802139037,5015.06818182,1146.76470588,34,513,36,756,J
429,87,54,57,234,-10.2727272727,-2.17647058824,492.454545455,489.588235294,9.5614973262,-2839.13636364,-736.823529412,43,687,51,1023,J
373,87,35,59,372,34.75,22.2647058824,638.295454545,701.852941176,6.25935828877,3635.43181818,1959.02941176,33,522,32,681,J
141,87,57,59,305,-4.04545454545,16.4411764706,741.045454545,456.735294118,11.6517379679,-1057.72727273,1233.02941176,38,613,40,805,J
215,86,65,74,349,26.0681818182,5.85294117647,863.931818182,617.205882353,8.8121657754,4911.70454545,634.441176471,52,846,66,1503,J
302,82,52,67,320,3.52272727273,-4.5,402.704545455,829.852941176,7.23729946524,-497.068181818,-1060.32352941,34,519,44,880,J
285,11,64,58,160,2.29545454545,-0.558823529412,292.795454545,309.735294118,7.22058823529,-233.204545455,-374.852941176,34,528,44,934,J
371,9,50,65,120,22.0681818182,13.7647058824,397.113636364,342.705882353,2.74064171123,4385.43181818,2392.23529412,30,471,34,727,J
472,5,48,62,234,32.7045454545,23.0882352941,670.25,541.323529412,6.08756684492,5564.15909091,3074.08823529,29,474,34,724,J
147,2,66,66,268,6.13636363636,9.58823529412,482.0,660.352941176,10.0447860963,-703.772727273,1291.29411765,37,574,44,962,J
218,0,55,72,352,13.6136363636,5.35294117647,749.431818182,897.941176471,7.66310160428,249.522727273,184.647058824,38,579,55,1135,J
346,268,49,51,326,-17.8636363636,3.97058823529,588.363636364,680.5,-0.45320855615,-2572.36363636,971.382352941,51,841,66,1365,K
282,268,45,52,306,-13.4545454545,2.32352941176,481.363636364,563.205882353,-1.69451871658,-1043.40909091,165.205882353,50,845,50,1142,K
