x-box,y-box,ancho,alto,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,letra
177,0,63,73,490,-36.125,9.20833333333,1437.41666667,1945.91666667,-1.50998263889,-9115.5,2925.95833333,50,1159,70,1672,C
333,268,45,51,476,-5.64583333333,0.0,1228.52083333,1622.70833333,-0.134982638889,727.104166667,0.0,66,1584,62,1410,D
262,268,46,52,476,5.8125,-9.8125,1142.0625,1364.10416667,0.428819444444,3778.0625,-2510.0625,68,1632,57,1340,D
187,260,57,59,963,-13.5416666667,-19.1875,2159.875,2513.64583333,7.90451388889,-679.041666667,-3542.0625,65,1545,59,1283,D
397,259,54,60,676,-18.8333333333,-2.6875,1933.08333333,2127.60416667,0.0221354166667,-3671.70833333,-1192.8125,67,1622,61,1409,D
108,258,55,61,881,-28.2708333333,0.0208333333333,2497.35416667,2637.1875,-0.817708333333,-8154.77083333,46.2708333333,64,1536,56,1288,D
352,167,43,58,871,-29.3541666667,21.0208333333,1967.47916667,2273.85416667,-3.51475694444,-5304.85416667,6719.89583333,63,1499,50,1140,D
282,166,47,61,441,-26.5833333333,-10.2916666667,1388.91666667,1258.83333333,3.53125,-5901.83333333,-2624.41666667,71,1720,59,1369,D
196,165,59,63,578,-19.2291666667,-20.3333333333,1704.10416667,1741.75,7.01388888889,-2887.10416667,-7195.70833333,66,1611,67,1518,D
109,163,68,65,548,-2.0,-17.8333333333,1540.79166667,1638.20833333,4.0234375,3560.125,-3327.83333333,77,1911,74,1652,D
441,159,42,67,841,-37.6458333333,15.1666666667,1964.1875,2250.16666667,0.358940972222,-8880.14583333,4054.91666667,64,1511,51,1149,D
414,88,47,59,464,-0.6875,-8.08333333333,912.3125,1283.875,12.6614583333,620.9375,-2173.70833333,70,1680,63,1431,D
354,86,40,59,763,-41.6666666667,2.20833333333,1576.875,1871.0,-2.203125,-7582.66666667,389.958333333,61,1453,49,1111,D
186,86,67,62,596,34.5625,-27.6458333333,1164.60416667,1702.64583333,3.16232638889,9762.3125,-5489.27083333,65,1525,67,1588,D
102,86,59,60,650,4.83333333333,-16.5833333333,1347.08333333,1625.41666667,20.4561631944,2137.70833333,-4155.95833333,64,1536,59,1371,D
278,81,52,67,662,-33.0625,16.6875,1933.85416667,1890.02083333,-5.46354166667,-8621.8125,6771.4375,66,1557,61,1385,D
344,18,51,48,312,-13.75,-9.79166666667,705.916666667,697.333333333,-3.17447916667,-370.125,-2429.91666667,62,1516,68,1567,D
273,12,58,54,424,4.3125,-8.625,1088.3125,1115.91666667,12.1332465278,2704.5625,-2095.75,69,1668,70,1617,D
423,6,60,59,627,-35.5416666667,-21.2916666667,1925.79166667,1861.04166667,7.27473958333,-7547.29166667,-7563.29166667,65,1604,68,1558,D
106,5,59,60,623,12.7916666667,1.52083333333,1242.66666667,1813.35416667,8.91710069444,6409.29166667,-237.854166667,64,1536,64,1522,D
184,0,67,75,626,-20.3958333333,-9.33333333333,2068.3125,2112.16666667,0.373263888889,-2649.77083333,-4021.08333333,70,1709,68,1557,D
313,268,45,51,552,-5.54166666667,1.45833333333,1177.70833333,1915.20833333,-1.07378472222,1301.83333333,395.833333333,63,1504,79,1821,E
253,268,39,52,454,-7.08333333333,-2.375,704.041666667,1444.0,-1.82638888889,1167.66666667,-836.375,49,1161,70,1745,E
182,261,51,58,915,8.9375,23.5625,1770.14583333,1973.77083333,11.5638020833,2522.0625,4234.6875,57,1402,77,2051,E
380,258,39,61,701,-44.9375,-5.5,1456.4375,2327.125,0.995659722222,-7054.9375,566.375,42,1011,79,1969,E
108,258,50,61,933,-60.0416666667,-2.625,2323.08333333,2978.54166667,-1.25043402778,-12568.7916667,192.625,39,936,87,2252,E
320,168,40,57,777,-37.2708333333,16.6041666667,1200.0625,2346.89583333,-2.25477430556,-3843.64583333,5410.22916667,38,893,67,1675,E
258,167,40,59,456,-43.8958333333,-3.875,1101.35416667,1743.54166667,-1.4140625,-7747.14583333,-1117.125,44,1041,81,1918,E
180,164,53,63,601,-29.75,4.72916666667,1236.79166667,1964.89583333,6.24348958333,-5020.0,2199.85416667,43,1010,86,2086,E
110,163,55,63,548,-46.2083333333,-9.79166666667,939.416666667,1786.95833333,2.62282986111,-5791.45833333,-2264.16666667,44,1070,82,1819,E
407,157,44,68,754,-82.75,-18.3958333333,1644.54166667,2370.5625,3.74739583333,-14918.75,-2922.02083333,39,936,67,1547,E
379,87,53,57,341,-20.25,-8.60416666667,598.041666667,1029.02083333,11.2981770833,-2892.25,-2370.22916667,41,944,63,1402,E
321,87,40,58,765,-36.0208333333,20.6041666667,1300.5625,2300.02083333,-0.301215277778,-4238.77083333,4101.85416667,41,952,73,1859,E
177,85,51,61,593,9.91666666667,19.0,1145.66666667,1699.08333333,14.0499131944,605.916666667,5563.5,44,1080,74,1905,E
102,85,59,61,549,-29.0,-1.75,905.458333333,1485.875,16.1493055556,-4018.375,-797.875,42,992,66,1543,E
252,80,48,68,648,-46.9166666667,-10.0,1495.79166667,2177.125,1.0859375,-10214.9166667,-1439.0,42,1029,87,2073,E
326,16,45,50,415,-28.4791666667,-11.2708333333,910.4375,1143.6875,-0.609809027778,-5398.35416667,-3362.14583333,47,1041,95,2266,E
249,8,65,59,358,-4.35416666667,6.1875,598.479166667,899.270833333,8.79340277778,-13.4791666667,1743.8125,68,1569,77,1806,E
110,5,56,62,553,-37.2083333333,-4.375,998.916666667,1577.45833333,11.3203125,-5566.95833333,-2240.25,52,1224,77,1791,E
396,3,59,63,629,-36.125,-0.125,1447.83333333,1917.75,7.81987847222,-6835.25,-228.25,46,1077,89,2126,E
175,0,59,71,594,-36.0208333333,15.25,1177.10416667,2349.20833333,-1.3359375,-4035.27083333,5000.125,47,1096,84,1955,E
301,268,45,51,487,-27.7291666667,-25.1875,863.604166667,1601.97916667,5.61501736111,-2073.22916667,-5814.1875,54,1378,64,1368,F
240,268,38,51,429,-20.0208333333,-30.125,619.020833333,1141.375,3.83550347222,-31.2708333333,-7316.75,44,1123,50,1211,F
178,261,44,58,773,-19.25,-26.9166666667,1137.91666667,1817.91666667,11.6649305556,-1377.25,-7145.66666667,38,893,54,1298,F
366,258,39,61,603,-57.7708333333,-40.6458333333,1329.4375,1677.60416667,5.70876736111,-8620.14583333,-10888.6458333,41,1000,56,1350,F
108,258,46,62,700,-75.9791666667,-57.875,1692.72916667,1921.04166667,4.23177083333,-13689.2291667,-15313.375,39,936,56,1372,F
312,168,37,57,682,-41.7916666667,-26.2291666667,972.041666667,1712.47916667,5.49305555556,-3472.16666667,-6220.97916667,38,893,51,1235,F
252,166,41,60,362,-49.6458333333,-34.7708333333,942.6875,1135.9375,1.60677083333,-8945.39583333,-9413.89583333,42,1033,57,1240,F
181,164,49,64,498,-47.9166666667,-36.1666666667,1290.79166667,1304.54166667,7.46354166667,-9270.04166667,-10194.7916667,42,1025,61,1463,F
113,163,55,72,461,-58.875,-39.7708333333,998.833333333,1456.1875,3.91753472222,-9061.875,-11256.5208333,42,1017,65,1352,F
395,158,45,67,588,-77.6458333333,-44.0208333333,1355.22916667,1770.8125,4.30946180556,-13045.3958333,-11545.2708333,39,936,53,1146,F
409,87,53,57,279,-14.1666666667,-24.2916666667,535.958333333,785.166666667,9.22526041667,-2301.79166667,-5528.54166667,39,921,47,1096,F
353,87,39,58,627,-50.3333333333,-31.5208333333,1126.79166667,1550.89583333,5.68315972222,-5807.70833333,-8394.39583333,40,948,53,1309,F
179,86,82,76,598,12.625,-50.0625,1410.20833333,1949.97916667,5.85894097222,1764.0,-13353.5625,62,1502,91,2126,F
102,86,61,60,444,-20.3541666667,-29.9375,826.479166667,1138.27083333,14.2078993056,-3595.35416667,-7284.5625,40,964,51,1211,F
286,81,46,67,575,-66.6458333333,-58.1875,1531.3125,1590.52083333,2.30078125,-13808.7708333,-14137.6875,42,1046,59,1417,F
304,17,46,51,347,-27.9375,-45.1666666667,664.479166667,940.375,-0.739149305556,-3186.4375,-11207.6666667,40,984,68,1565,F
235,7,65,59,293,-6.10416666667,-7.0,533.979166667,657.0,9.5703125,-158.979166667,-217.75,57,1424,63,1456,F
111,5,53,63,449,-41.5,-31.875,971.291666667,1089.66666667,8.63020833333,-7254.5,-8544.75,42,1026,56,1279,F
374,3,49,65,491,-50.2916666667,-34.0833333333,1274.5,1278.125,7.20225694444,-9810.04166667,-9625.70833333,43,1038,62,1471,F
168,2,56,70,491,-27.9583333333,-56.4583333333,792.666666667,1619.5,2.01953125,-1924.95833333,-15015.3333333,42,1007,55,1322,F
263,268,42,52,470,-2.5,11.8333333333,1245.91666667,1354.375,-0.0824652777778,312.0,592.583333333,57,1335,70,1757,G
328,267,47,53,445,-4.08333333333,2.79166666667,1057.41666667,1315.125,-0.724826388889,-2468.33333333,-673.958333333,57,1350,74,1771,G
190,261,52,69,909,9.08333333333,16.2083333333,1788.33333333,2132.08333333,8.91362847222,2486.33333333,2997.70833333,65,1549,73,1796,G
392,258,56,62,527,-12.6041666667,19.9375,1478.35416667,1694.89583333,-3.94704861111,-1823.85416667,3642.4375,54,1191,62,1450,G
106,257,59,63,847,8.875,9.66666666667,2249.66666667,2294.16666667,-2.17621527778,2041.875,1277.54166667,60,1426,79,1999,G
342,168,44,58,765,3.3125,15.8958333333,1595.77083333,1968.97916667,-10.05078125,703.5625,1407.52083333,54,1230,63,1556,G
267,166,54,60,426,4.0,14.9583333333,1191.875,1573.95833333,-0.252604166667,279.875,1551.95833333,58,1295,70,1668,G
110,163,57,71,564,9.54166666667,7.22916666667,1407.91666667,1385.27083333,2.04513888889,522.416666667,-2373.64583333,63,1451,87,2190,G
186,162,57,71,535,10.5,-0.0416666666667,1465.75,1444.29166667,4.45225694444,1750.625,-3728.91666667,63,1437,70,1736,G
433,158,51,78,862,16.0208333333,-4.70833333333,2074.35416667,1893.0,-4.15885416667,3276.89583333,-2456.45833333,72,1775,77,1911,G
405,87,46,72,400,-12.5208333333,-15.6875,701.895833333,958.770833333,8.99175347222,-1247.89583333,-4023.1875,61,1546,73,1679,G
184,87,65,74,574,25.7083333333,-12.0,1534.66666667,1078.625,5.23567708333,3855.70833333,-3686.625,69,1653,78,1985,G
105,87,52,74,608,-0.916666666667,-6.8125,1116.83333333,1300.14583333,10.0811631944,-1140.29166667,-2195.0625,64,1576,76,1835,G
346,86,39,60,783,11.0833333333,20.8125,1412.83333333,1985.72916667,1.15277777778,2452.33333333,3358.4375,61,1419,63,1590,G
271,81,54,66,697,-16.3125,22.75,1510.60416667,1896.33333333,3.59331597222,-4437.0625,3139.75,60,1364,82,1945,G
337,18,55,60,294,15.1041666667,-7.3125,887.104166667,597.604166667,-1.96223958333,3692.10416667,-3686.3125,51,1198,69,1636,G
268,8,57,65,412,-11.5208333333,14.4166666667,822.979166667,915.583333333,7.4453125,-3585.89583333,1894.29166667,66,1537,90,2118,G
111,4,54,61,634,7.77083333333,12.875,1401.3125,1498.91666667,9.79817708333,617.145833333,1213.625,62,1420,81,1987,G
417,2,63,70,507,1.58333333333,7.60416666667,1265.0,1384.5625,5.61284722222,-781.166666667,-1741.39583333,58,1291,71,1702,G
181,0,67,72,635,-14.625,19.1041666667,1632.75,1901.02083333,-1.22135416667,-6849.0,3183.60416667,70,1494,80,1898,G
337,268,47,51,516,0.875,3.41666666667,1072.54166667,1571.125,0.00390625,370.875,1135.66666667,70,1678,64,1482,H
268,268,50,52,454,-3.91666666667,-0.770833333333,1053.16666667,1041.22916667,-3.12934027778,-1581.29166667,-193.645833333,70,1695,40,931,H
188,261,61,58,897,-3.66666666667,11.6666666667,2112.5,1837.25,12.1323784722,-797.666666667,2069.79166667,68,1614,50,1161,H
403,259,57,60,616,-1.5,0.229166666667,2378.75,1377.6875,0.252170138889,-583.875,625.229166667,73,1747,43,1019,H
108,257,54,63,865,1.58333333333,-1.75,3013.25,1826.45833333,0.0993923611111,500.833333333,191.625,71,1697,37,851,H
360,168,45,57,872,11.3958333333,6.02083333333,2098.3125,2004.9375,-0.0499131944444,4285.27083333,2961.52083333,69,1611,38,861,H
283,164,51,62,436,-9.70833333333,5.83333333333,1911.5,996.541666667,-1.36284722222,-1607.83333333,1890.58333333,73,1699,45,1067,H
196,161,59,66,515,4.54166666667,4.66666666667,1821.875,1089.75,5.05815972222,1560.16666667,835.416666667,74,1760,43,991,H
452,158,43,67,1054,7.8125,23.3541666667,2504.27083333,2578.60416667,2.75954861111,-1454.5625,5393.47916667,67,1584,39,884,H
109,158,66,72,563,4.72916666667,2.22916666667,1364.14583333,1273.8125,2.45746527778,2136.72916667,1079.60416667,76,1793,64,1502,H
367,87,45,58,810,12.8541666667,11.5833333333,1860.02083333,1824.83333333,2.72178819444,4770.22916667,1224.58333333,69,1660,39,879,H
186,86,79,61,583,35.5,16.8333333333,1556.75,1035.29166667,3.78819444444,10669.375,2590.58333333,78,1832,57,1381,H
100,86,66,60,594,1.875,-0.75,1041.16666667,1175.45833333,12.8324652778,214.75,-229.0,70,1693,52,1207,H
431,85,53,61,422,-11.25,1.70833333333,762.583333333,855.666666667,9.63628472222,-2658.25,280.708333333,73,1728,61,1373,H
289,81,56,67,594,2.14583333333,2.89583333333,2315.0625,1173.72916667,1.54947916667,1517.27083333,-87.4791666667,75,1820,38,892,H
349,16,58,52,345,-17.1875,-15.6458333333,1001.22916667,543.520833333,-1.73828125,-7677.9375,-2147.89583333,70,1729,40,952,H
268,11,72,56,410,-4.33333333333,-5.75,660.291666667,1031.875,8.80208333333,-966.208333333,-967.625,73,1729,77,1772,H
109,2,61,66,539,1.1875,10.8958333333,1490.9375,1035.64583333,7.73133680556,578.0625,1080.89583333,74,1769,45,1006,H
428,0,60,67,543,9.97916666667,5.08333333333,1848.0625,1165.5,5.29470486111,3644.97916667,424.708333333,73,1741,44,1004,H
186,0,61,72,608,12.0,-6.20833333333,2505.16666667,1318.08333333,1.5859375,8418.375,-893.208333333,75,1795,41,916,H
278,268,39,51,372,1.20833333333,0.0,459.625,1627.66666667,0.0251736111111,4.83333333333,0.0,37,888,62,1424,I
226,268,22,51,448,37.5625,-6.91666666667,325.145833333,1183.33333333,-0.63671875,2022.5625,-1721.66666667,37,888,24,538,I
158,260,49,59,760,7.9375,-22.9791666667,1289.72916667,2247.27083333,14.4275173611,-835.3125,-7073.97916667,50,1151,55,1148,I
339,259,23,60,575,-7.5625,1.0625,240.3125,1577.6875,-1.71050347222,-474.3125,304.0625,39,936,25,535,I
109,257,22,63,836,-8.97916666667,1.5,686.5625,2101.79166667,-0.171440972222,-1036.72916667,486.0,39,936,22,495,I
275,168,22,57,766,-22.5625,8.70833333333,573.395833333,1949.95833333,-0.379340277778,-2314.4375,3143.70833333,38,893,24,560,I
229,167,20,59,495,-12.0416666667,5.6875,167.625,1369.22916667,0.08203125,-544.541666667,1855.3125,39,936,21,475,I
176,164,25,62,522,-18.7916666667,-1.8125,338.125,1342.60416667,7.91536458333,-1271.16666667,-92.0625,39,936,27,624,I
109,162,48,65,426,-1.3125,9.10416666667,378.5625,1587.39583333,7.08116319444,-153.9375,2432.22916667,41,955,57,1322,I
344,157,23,68,670,-8.16666666667,-0.3125,383.166666667,1955.10416667,-2.52473958333,-751.291666667,278.1875,39,936,27,596,I
365,88,37,56,265,-8.375,-1.79166666667,450.291666667,610.916666667,10.1497395833,-1134.0,-239.416666667,37,888,33,759,I
100,88,45,57,439,0.375,-1.04166666667,669.25,970.583333333,15.3229166667,171.375,118.958333333,38,893,35,805,I
323,87,23,58,645,-12.375,4.375,379.458333333,1587.75,3.97309027778,-1103.375,1003.75,38,893,23,506,I
164,86,71,61,524,41.4583333333,19.2083333333,1472.41666667,1655.04166667,15.5190972222,11754.4583333,6873.20833333,61,1485,64,1528,I
256,83,45,63,591,-10.3541666667,-7.04166666667,804.770833333,2370.58333333,-0.0577256944444,-717.229166667,-2006.16666667,40,973,63,1440,I
269,17,17,48,348,-11.9375,-12.6666666667,109.020833333,747.041666667,0.892795138889,-362.4375,-1817.16666667,35,840,31,732,I
207,11,51,55,262,-7.5,-1.875,321.208333333,717.25,8.625,-851.0,-332.0,38,924,49,1111,I
314,4,26,62,539,-17.25,4.02083333333,388.083333333,1355.3125,9.50043402778,-1527.5,799.645833333,39,936,28,636,I
110,4,31,63,433,-3.375,-2.5625,416.75,1070.02083333,11.9665798611,-200.75,-278.8125,39,936,29,667,I
153,0,39,73,575,12.4791666667,4.58333333333,520.0625,2271.58333333,-2.63628472222,544.229166667,2540.83333333,44,1035,58,1338,I
330,268,46,52,355,2.52083333333,-0.1875,652.0625,1240.6875,8.88237847222,-2213.47916667,-2381.4375,51,1119,49,1106,J
269,268,33,61,377,57.0625,21.8125,830.645833333,1501.97916667,7.78862847222,7639.3125,11767.9375,46,961,39,925,J
215,260,46,69,749,1.04166666667,-19.0,1098.70833333,2207.5,15.0807291667,-957.583333333,-6025.0,53,1162,52,1084,J
388,259,33,61,490,61.7291666667,17.2291666667,902.229166667,1466.5625,10.0130208333,7463.10416667,4608.35416667,40,947,34,791,J
144,257,45,63,652,66.4166666667,50.5833333333,1629.91666667,1780.16666667,11.3888888889,11045.0416667,9749.20833333,48,1080,35,805,J
337,168,34,69,606,47.2708333333,-11.2291666667,812.604166667,1841.89583333,7.640625,4960.39583333,-4895.22916667,39,936,46,1022,J
279,166,33,63,318,38.3333333333,5.52083333333,659.0,873.1875,10.3138020833,5088.45833333,1443.27083333,39,936,34,818,J
209,163,49,63,392,43.1041666667,38.8541666667,1132.9375,1224.89583333,10.6154513889,8292.47916667,8627.47916667,45,1011,37,851,J
135,162,66,77,325,13.375,-5.95833333333,538.958333333,1264.70833333,14.0386284722,-234.0,-2004.95833333,47,1069,46,1065,J
416,158,40,66,676,66.4583333333,13.7083333333,1198.79166667,1884.83333333,13.2170138889,8710.83333333,3007.08333333,47,1036,38,874,J
429,87,54,57,354,-14.3125,-5.52083333333,748.1875,1029.47916667,13.5737847222,-4554.8125,-2222.64583333,59,1310,56,1218,J
373,87,35,59,580,52.9791666667,31.5208333333,1027.02083333,1558.14583333,9.12152777778,6283.47916667,4924.02083333,47,1060,34,791,J
141,87,57,59,461,-4.60416666667,22.0208333333,1242.5625,994.020833333,18.2881944444,-1390.10416667,2843.02083333,54,1236,43,968,J
215,86,65,74,533,36.4166666667,8.83333333333,1394.5,1347.54166667,12.9210069444,7708.29166667,1423.83333333,74,1725,69,1664,J
302,82,52,67,498,4.95833333333,-5.3125,723.041666667,1718.85416667,11.4301215278,-1280.54166667,-3130.5625,48,1062,49,1073,J
285,11,64,58,252,2.45833333333,-2.08333333333,486.791666667,681.458333333,11.0030381944,-961.416666667,-1654.70833333,47,1018,48,1079,J
371,9,50,65,191,39.3125,14.7083333333,755.5625,676.583333333,4.79079861111,9533.6875,4962.20833333,41,949,38,888,J
472,5,48,62,345,44.7916666667,35.1041666667,1031.58333333,1149.9375,8.8828125,8844.91666667,9106.22916667,42,969,36,839,J
147,2,66,66,411,9.97916666667,11.2708333333,814.3125,1381.47916667,15.4105902778,-1215.77083333,2414.89583333,51,1140,48,1122,J
218,0,55,72,544,20.1041666667,2.97916666667,1199.22916667,2033.22916667,11.7873263889,672.479166667,-1218.89583333,54,1191,59,1334,J
346,268,49,51,524,-26.1458333333,-8.22916666667,1071.35416667,1624.85416667,-1.16319444444,-4652.64583333,-1735.47916667,73,1751,76,1722,K
282,268,45,52,481,-23.7291666667,0.166666666667,805.4375,1272.75,-2.45355902778,-2169.97916667,-706.458333333,72,1758,53,1325,K
