x-box,y-box,ancho,alto,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,letra
395,158,45,67,1135,-148.828125,-92.84375,3497.015625,4573.40625,7.64575195312,-46096.171875,-45499.71875,53,1696,69,2040,F
409,87,53,57,509,-25.0,-44.453125,1338.9375,1874.984375,17.2231445312,-7489.75,-19525.328125,52,1670,63,1975,F
353,87,39,58,1111,-88.03125,-67.21875,2625.875,3723.75,10.5935058594,-19062.84375,-32421.1875,53,1706,70,2291,F
179,86,82,76,1084,24.828125,-84.015625,3456.609375,4686.640625,12.0515136719,6302.140625,-40332.484375,82,2642,122,3816,F
102,86,61,60,772,-39.046875,-52.328125,1809.984375,2490.328125,22.2053222656,-12037.828125,-22044.484375,52,1670,68,2183,F
286,81,46,67,1045,-121.109375,-114.59375,3767.171875,4027.5625,4.36962890625,-45353.984375,-51188.5625,57,1894,79,2561,F
304,17,46,51,620,-51.6875,-78.59375,1612.875,2202.53125,-1.123046875,-10529.1875,-34468.8125,52,1696,90,2816,F
235,7,65,59,547,-9.3125,-14.90625,1371.0625,1695.5,18.861328125,260.96875,-1421.90625,75,2511,85,2649,F
111,5,53,63,773,-73.859375,-52.609375,2266.609375,2426.171875,15.095703125,-23432.609375,-25127.640625,56,1840,74,2282,F
374,3,49,65,890,-89.4375,-66.390625,3016.1875,3214.953125,13.4946289062,-31010.15625,-34495.421875,58,1866,81,2584,F
168,2,56,70,850,-47.40625,-100.96875,1746.65625,3695.6875,2.2197265625,-6101.875,-49362.375,56,1838,78,2505,F
