x-box,y-box,ancho,alto,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,letra
301,268,45,51,681,-35.171875,-35.9814814815,1698.015625,2462.2037037,8.54774305556,-3939.671875,-10031.0925926,60,1733,88,2531,F
240,268,38,51,561,-29.28125,-40.3148148148,1058.1875,1685.16666667,4.56221064815,-1214.46875,-12489.9814815,48,1375,68,2178,F
178,261,44,58,1149,-33.25,-42.1851851852,2194.46875,3058.0,16.3640046296,-4924.28125,-15190.8518519,43,1161,72,2331,F
366,258,39,61,854,-87.171875,-54.2222222222,2541.015625,2587.62962963,8.03356481481,-24401.984375,-17956.5555556,45,1244,76,2400,F
108,258,46,62,1069,-113.8125,-86.8148148148,3466.75,3170.92592593,6.87008101852,-36965.625,-27052.3703704,43,1161,75,2479,F
312,168,37,57,1034,-59.59375,-60.1296296296,1954.46875,3039.42592593,8.47193287037,-8698.84375,-19011.5740741,43,1161,67,2157,F
252,166,41,60,542,-81.765625,-49.0555555556,1998.890625,1802.24074074,1.42853009259,-26741.546875,-16287.5,45,1239,74,2230,F
181,164,49,64,769,-76.53125,-59.962962963,2579.21875,2356.40740741,10.7708333333,-25996.53125,-21369.7407407,47,1253,80,2573,F
113,163,55,72,661,-87.203125,-55.9814814815,1978.546875,2266.12962963,5.33825231481,-24163.234375,-19955.8703704,48,1333,89,2445,F
395,158,45,67,956,-123.53125,-78.9814814815,2964.1875,3290.38888889,6.79600694444,-38530.09375,-27817.6481481,45,1215,69,2040,F
409,87,53,57,427,-21.296875,-37.6296296296,1114.796875,1324.25925926,14.2239583333,-6321.859375,-11553.1851852,44,1193,63,1975,F
353,87,39,58,916,-73.859375,-57.0185185185,2158.921875,2631.75925926,8.91521990741,-15831.828125,-19391.9074074,44,1183,70,2291,F
179,86,82,76,899,18.8125,-69.537037037,2850.78125,3213.01851852,9.40798611111,3999.53125,-23399.2037037,68,1861,121,3772,F
102,86,61,60,641,-31.40625,-43.5740740741,1530.03125,1739.61111111,18.798900463,-9654.65625,-12791.9074074,44,1193,68,2183,F
286,81,46,67,874,-103.453125,-96.5740740741,3183.578125,2909.5,3.3828125,-38505.421875,-31398.1296296,48,1349,79,2561,F
304,17,46,51,502,-44.28125,-62.3703703704,1308.53125,1480.25925926,-1.44820601852,-8842.8125,-19290.3703704,44,1214,90,2816,F
235,7,65,59,433,-10.96875,-10.1666666667,1101.90625,1058.87037037,14.1553819444,-599.0625,-292.722222222,63,1794,85,2649,F
111,5,53,63,666,-64.640625,-45.3703703704,1944.921875,1809.66666667,12.7621527778,-20633.765625,-15453.5925926,48,1338,74,2282,F
374,3,49,65,726,-78.5,-49.0740740741,2474.0,2157.77777778,10.5031828704,-26851.625,-17436.2962963,48,1280,81,2584,F
168,2,56,70,734,-39.46875,-89.8703703704,1496.5,2727.94444444,1.9146412037,-4683.5625,-31192.7592593,47,1291,77,2480,F
263,268,42,52,692,-13.578125,19.6481481481,2452.453125,2180.53703704,-1.37297453704,-2782.859375,1622.2037037,63,1662,91,3041,G
328,267,47,53,671,-13.953125,4.05555555556,2273.484375,2193.09259259,-1.01099537037,-10484.609375,-1015.5,64,1703,101,3231,G
190,261,52,69,1386,13.296875,21.8888888889,3655.953125,3822.85185185,14.6168981481,5955.453125,4816.55555556,72,1948,99,3241,G
392,258,56,62,784,-22.65625,32.2592592593,3065.90625,2716.81481481,-6.6796875,-6548.875,7540.03703704,61,1526,86,2698,G
106,257,59,63,1239,8.515625,14.4444444444,4413.765625,3758.22222222,-3.00578703704,3732.078125,2769.55555556,67,1789,103,3507,G
342,168,44,58,1128,-1.109375,18.1851851852,3116.546875,3270.7037037,-14.7436342593,-680.046875,-19.5925925926,60,1538,85,2822,G
267,166,54,60,599,-2.15625,22.0925925926,2264.5,2407.87037037,-0.290219907407,-2108.34375,3154.31481481,64,1602,92,2929,G
110,163,57,71,835,14.6875,2.12962962963,2768.03125,2302.75925926,3.24565972222,170.96875,-7278.2037037,73,1929,116,3887,G
186,162,57,71,809,16.625,-1.72222222222,2986.8125,2484.31481481,6.22019675926,2875.0625,-7783.38888889,69,1782,95,3122,G
433,158,51,78,1288,21.5625,-8.03703703704,4160.96875,3123.92592593,-5.87123842593,7235.0625,-4142.81481481,80,2214,103,3444,G
405,87,46,72,616,-19.859375,-25.9444444444,1475.421875,1681.05555556,14.3370949074,-3858.359375,-8582.94444444,68,1973,99,3067,G
184,87,65,74,882,41.8125,-24.6851851852,3290.0,1917.57407407,9.77314814815,11276.4375,-9180.7962963,77,2114,107,3652,G
105,87,52,74,907,-6.21875,-10.6296296296,2241.78125,2219.48148148,15.4386574074,-4186.15625,-5155.18518519,72,2008,104,3408,G
346,86,39,60,1150,10.703125,32.9074074074,2729.921875,3204.01851852,1.79108796296,4178.453125,6106.01851852,67,1769,84,2818,G
271,81,54,66,1024,-28.46875,38.2592592593,2962.90625,3149.51851852,4.88194444444,-12817.84375,7728.25925926,68,1706,109,3476,G
337,18,55,60,439,16.890625,-10.7777777778,1677.640625,942.037037037,-2.47337962963,6853.609375,-7024.55555556,58,1531,92,2891,G
268,8,57,65,609,-21.171875,23.4444444444,1624.765625,1482.2962963,10.7621527778,-11352.453125,4195.22222222,74,1919,124,3914,G
111,4,54,61,938,9.0625,17.3333333333,2772.53125,2428.7037037,13.8767361111,674.6875,1905.33333333,69,1783,109,3629,G
417,2,63,70,751,1.0,11.9074074074,2407.125,2310.12962963,8.39959490741,-2423.75,-3992.75925926,65,1646,92,2961,G
181,0,67,72,944,-31.140625,23.8518518519,3322.921875,3179.14814815,-1.5775462963,-23074.515625,3777.96296296,77,1876,109,3467,G
337,268,47,51,751,-9.265625,4.62962962963,2184.890625,2494.77777778,-0.150173611111,-2549.703125,1893.18518519,78,2104,88,2735,H
268,268,50,52,670,-13.09375,0.351851851852,2085.65625,1629.90740741,-4.68663194444,-6232.9375,3.01851851852,78,2120,52,1626,H
188,261,61,58,1342,-5.265625,7.75925925926,4099.484375,3049.75925926,16.5853587963,-2159.734375,74.7592592593,77,2106,64,2018,H
403,259,57,60,854,-13.375,-1.24074074074,4388.09375,2117.72222222,-0.263599537037,-7979.6875,477.87037037,81,2182,59,1895,H
108,257,54,63,1269,1.359375,1.01851851852,5848.390625,2948.16666667,-0.0538194444444,534.984375,1173.24074074,78,2102,49,1519,H
360,168,45,57,1260,7.8125,-5.40740740741,4096.4375,3262.22222222,0.0465856481481,8054.84375,-369.962962963,78,2094,51,1586,H
283,164,51,62,609,-8.078125,3.98148148148,3669.078125,1561.72222222,-1.8365162037,-2002.703125,1959.42592593,82,2174,61,1935,H
196,161,59,66,798,4.609375,6.83333333333,3837.328125,1841.7962963,6.46527777778,3169.703125,1528.83333333,83,2201,55,1707,H
452,158,43,67,1599,-1.71875,31.9259259259,4924.0,4516.14814815,5.51793981481,-9269.46875,8046.92592593,76,2046,51,1518,H
109,158,66,72,861,4.78125,-1.46296296296,2758.625,2120.61111111,4.59403935185,4284.0,126.648148148,85,2261,91,2870,H
367,87,45,58,1160,18.484375,11.3148148148,3627.515625,2882.05555556,4.64872685185,11729.828125,-998.240740741,78,2158,53,1619,H
186,86,79,61,902,50.390625,22.2777777778,3157.359375,1705.01851852,5.66145833333,26903.484375,4081.5,86,2262,76,2554,H
100,86,66,60,886,-0.515625,-1.46296296296,2118.234375,1895.35185185,19.4123263889,-925.359375,-287.240740741,77,2090,68,2121,H
431,85,53,61,630,-17.328125,-0.611111111111,1528.890625,1342.68518519,14.2039930556,-6909.078125,-291.388888889,80,2140,79,2427,H
289,81,56,67,896,-14.875,-2.48148148148,4688.28125,2023.77777778,2.82523148148,-9486.625,-2374.92592593,85,2341,54,1666,H
349,16,58,52,510,-26.703125,-25.8518518519,1998.203125,939.481481481,-2.19965277778,-21967.671875,-4352.74074074,78,2160,55,1686,H
268,11,72,56,617,-7.4375,-9.07407407407,1321.375,1803.33333333,13.6333912037,-2985.96875,-2719.2962963,86,2317,102,3112,H
109,2,61,66,813,-2.0625,15.037037037,2868.34375,1791.92592593,8.63599537037,-88.5,1377.03703704,84,2232,61,1830,H
428,0,60,67,796,11.109375,7.07407407407,3598.640625,1820.81481481,6.17390046296,6671.765625,1355.51851852,82,2179,56,1725,H
186,0,61,72,876,17.140625,-8.5,4835.984375,2142.46296296,2.97569444444,18658.578125,-2554.94444444,85,2335,53,1606,H
278,268,39,51,538,0.171875,0.0,812.671875,2495.0,0.00318287037037,-651.578125,0.0,41,1107,82,2495,I
226,268,22,51,631,51.640625,-8.88888888889,577.109375,1827.03703704,-0.970775462963,4545.078125,-2795.55555556,41,1107,32,957,I
158,260,49,59,1087,8.1875,-28.9074074074,2395.75,3496.09259259,20.2120949074,-3725.125,-11519.7962963,56,1456,73,2059,I
339,259,23,60,861,-15.296875,2.11111111111,506.234375,2570.51851852,-2.54890046296,-1729.234375,757.444444444,43,1161,34,987,I
109,257,22,63,1229,-19.203125,2.33333333333,1341.859375,3409.25925926,-0.319155092593,-3987.171875,1029.0,43,1161,29,870,I
275,168,22,57,1130,-41.421875,0.0,1118.921875,3281.81481481,-0.767071759259,-7314.078125,0.0,43,1161,32,999,I
229,167,20,59,730,-22.84375,6.61111111111,349.03125,2200.7962963,-0.0271990740741,-1821.90625,2574.94444444,43,1161,28,864,I
176,164,25,62,749,-29.125,1.38888888889,629.375,2120.16666667,10.9916087963,-3701.125,726.611111111,43,1161,36,1089,I
109,162,48,65,732,-6.453125,8.81481481481,960.765625,3111.96296296,13.138599537,-1099.859375,3703.48148148,46,1182,77,2379,I
344,157,23,68,1062,-17.25,2.83333333333,864.09375,3673.38888889,-3.91927083333,-2659.21875,1642.16666667,45,1215,37,1110,I
365,88,37,56,400,-12.109375,-5.24074074074,910.453125,1050.57407407,15.4302662037,-3005.828125,-1350.68518519,43,1161,43,1333,I
100,88,45,57,651,-0.40625,-3.44444444444,1318.875,1602.96296296,22.5862268519,388.28125,-584.555555556,43,1161,47,1457,I
323,87,23,58,992,-22.28125,-2.22222222222,814.875,2746.74074074,6.04918981481,-3453.71875,-1462.44444444,43,1161,31,930,I
164,86,71,61,770,59.546875,30.0185185185,2782.890625,2668.05555556,20.9933449074,28689.484375,12843.0185185,66,1839,84,2666,I
256,83,45,63,899,-22.828125,-4.7037037037,1621.109375,3995.66666667,-0.868634259259,-3522.890625,-76.4814814815,43,1161,83,2554,I
269,17,17,48,587,-20.03125,-18.1851851852,260.34375,1514.25925926,1.1255787037,-1269.90625,-3057.62962963,41,1107,31,988,I
207,11,51,55,409,-10.25,-6.57407407407,734.09375,1330.83333333,14.7222222222,-1909.4375,-2374.7962963,44,1202,65,1986,I
314,4,26,62,804,-26.75,2.31481481481,785.71875,2221.16666667,13.9606481481,-3918.875,757.314814815,43,1161,37,1139,I
110,4,31,63,651,-7.71875,-1.40740740741,873.875,1866.7037037,18.6996527778,-1085.0,504.814814815,43,1161,40,1220,I
153,0,39,73,857,15.46875,-2.2962962963,998.96875,3716.59259259,-4.54832175926,472.5,28.4814814815,49,1322,77,2361,I
330,268,46,52,520,5.65625,1.46296296296,1245.21875,1954.75925926,13.0497685185,-5979.625,-3519.53703704,56,1377,65,1970,J
269,268,33,61,517,70.15625,43.4444444444,1400.875,2463.07407407,9.61689814815,15326.46875,26625.6666667,51,1194,52,1646,J
215,260,46,69,1159,-4.90625,-38.3148148148,2342.0,4028.53703704,23.7395833333,-4254.40625,-14956.4259259,62,1545,70,1960,J
388,259,33,61,671,79.609375,29.1851851852,1539.140625,2241.37037037,12.5460069444,15363.765625,9248.2962963,45,1186,44,1362,J
144,257,45,63,962,95.828125,74.4074074074,3280.984375,2881.62962963,16.8590856481,28378.421875,18390.6296296,54,1359,47,1457,J
337,168,34,69,958,70.015625,-32.962962963,1714.046875,3382.66666667,12.0471643519,13344.828125,-15342.0740741,45,1215,61,1790,J
279,166,33,63,439,48.109375,13.7777777778,1130.140625,1341.74074074,12.9904513889,10032.578125,3721.66666667,43,1161,44,1400,J
209,163,49,63,584,62.171875,55.2037037037,2170.546875,2028.94444444,15.8932291667,20134.703125,15389.2037037,49,1248,49,1519,J
135,162,66,77,480,17.359375,-9.75925925926,1042.734375,2044.35185185,20.2083333333,-1573.578125,-3250.98148148,52,1323,61,1903,J
416,158,40,66,1037,102.140625,16.7592592593,2482.671875,3239.7962963,20.7650462963,24387.046875,4453.31481481,53,1292,51,1578,J
429,87,54,57,538,-20.359375,-12.8888888889,1523.953125,1760.96296296,20.6944444444,-11749.890625,-6336.11111111,68,1738,73,2143,J
373,87,35,59,850,73.75,45.9814814815,1995.1875,2458.27777778,13.3828125,14300.875,9114.53703704,52,1314,45,1386,J
141,87,57,59,694,-10.28125,32.4074074074,2473.0625,1620.74074074,26.732349537,-5905.46875,5365.40740741,61,1566,58,1721,J
215,86,65,74,815,58.28125,6.98148148148,2941.46875,2306.46296296,20.4250578704,22284.8125,331.648148148,83,2208,96,3163,J
302,82,52,67,753,4.96875,-12.7407407407,1461.125,3142.25925926,18.0462962963,-3227.34375,-8897.2962963,55,1401,65,1927,J
285,11,64,58,320,4.46875,-5.07407407407,807.0625,983.37037037,13.9603587963,-1371.6875,-3579.85185185,56,1420,64,1959,J
371,9,50,65,299,51.484375,31.7962962963,1444.671875,1328.83333333,7.75665509259,21773.453125,13654.5740741,47,1190,51,1618,J
472,5,48,62,560,74.484375,54.0925925926,2256.859375,2031.61111111,14.0251736111,25377.890625,17162.537037,46,1197,49,1509,J
